"","TIME","GEO","PRODUCT","INDIC_NRG","Value"
"515","2000","Malta","All products","Exports",0
"516","2000","Malta","All products","Gross inland consumption",33553
"517","2000","Malta","Solid fuels","Imports",NA
"518","2000","Malta","Solid fuels","Exports",NA
"519","2000","Malta","Solid fuels","Gross inland consumption",NA
"520","2000","Malta","Total petroleum products","Imports",61042
"521","2000","Malta","Total petroleum products","Exports",0
"522","2000","Malta","Total petroleum products","Gross inland consumption",33553
"523","2000","Malta","Gas","Imports",NA
"524","2000","Malta","Gas","Exports",NA
"525","2000","Malta","Gas","Gross inland consumption",NA
"526","2000","Malta","Nuclear heat","Imports",NA
"527","2000","Malta","Nuclear heat","Exports",NA
"528","2000","Malta","Nuclear heat","Gross inland consumption",0
"529","2000","Malta","Derived heat","Imports",0
"530","2000","Malta","Derived heat","Exports",0
"531","2000","Malta","Derived heat","Gross inland consumption",0
"532","2000","Malta","Renewable energies","Imports",0
"533","2000","Malta","Renewable energies","Exports",0
"534","2000","Malta","Renewable energies","Gross inland consumption",0
"535","2000","Malta","Electrical energy","Imports",0
"536","2000","Malta","Electrical energy","Exports",0
"537","2000","Malta","Electrical energy","Gross inland consumption",0
"538","2000","Malta","Waste (non-renewable)","Imports",0
"539","2000","Malta","Waste (non-renewable)","Exports",0
"540","2000","Malta","Waste (non-renewable)","Gross inland consumption",0
"541","2000","Netherlands","All products","Imports",5559132
"542","2000","Netherlands","All products","Exports",4107790
"543","2000","Netherlands","All products","Gross inland consumption",3266555
"544","2000","Netherlands","Solid fuels","Imports",586747
"545","2000","Netherlands","Solid fuels","Exports",254976
"546","2000","Netherlands","Solid fuels","Gross inland consumption",325362
"547","2000","Netherlands","Total petroleum products","Imports",4366626
"548","2000","Netherlands","Total petroleum products","Exports",2591272
"549","2000","Netherlands","Total petroleum products","Gross inland consumption",1284115
"550","2000","Netherlands","Gas","Imports",522311
"551","2000","Netherlands","Gas","Exports",1242046
"552","2000","Netherlands","Gas","Gross inland consumption",1465690
"553","2000","Netherlands","Nuclear heat","Imports",NA
"554","2000","Netherlands","Nuclear heat","Exports",NA
"555","2000","Netherlands","Nuclear heat","Gross inland consumption",42401
"556","2000","Netherlands","Derived heat","Imports",0
"557","2000","Netherlands","Derived heat","Exports",0
"558","2000","Netherlands","Derived heat","Gross inland consumption",0
"559","2000","Netherlands","Renewable energies","Imports",842
"560","2000","Netherlands","Renewable energies","Exports",4984
"561","2000","Netherlands","Renewable energies","Gross inland consumption",56637
"562","2000","Netherlands","Electrical energy","Imports",82606
"563","2000","Netherlands","Electrical energy","Exports",14512
"564","2000","Netherlands","Electrical energy","Gross inland consumption",68094
"565","2000","Netherlands","Waste (non-renewable)","Imports",0
"566","2000","Netherlands","Waste (non-renewable)","Exports",0
"567","2000","Netherlands","Waste (non-renewable)","Gross inland consumption",24255
"568","2000","Austria","All products","Imports",920719
"569","2000","Austria","All products","Exports",124816
"570","2000","Austria","All products","Gross inland consumption",1215122
"571","2000","Austria","Solid fuels","Imports",128261
"572","2000","Austria","Solid fuels","Exports",1876
"573","2000","Austria","Solid fuels","Gross inland consumption",150608
"574","2000","Austria","Total petroleum products","Imports",514653
"575","2000","Austria","Total petroleum products","Exports",60924
"576","2000","Austria","Total petroleum products","Gross inland consumption",508019
"577","2000","Austria","Gas","Imports",222784
"578","2000","Austria","Gas","Exports",634
"579","2000","Austria","Gas","Gross inland consumption",275683
"580","2000","Austria","Nuclear heat","Imports",NA
"581","2000","Austria","Nuclear heat","Exports",NA
"582","2000","Austria","Nuclear heat","Gross inland consumption",0
"583","2000","Austria","Derived heat","Imports",0
"584","2000","Austria","Derived heat","Exports",0
"585","2000","Austria","Derived heat","Gross inland consumption",0
"586","2000","Austria","Renewable energies","Imports",5255
"587","2000","Austria","Renewable energies","Exports",6691
"588","2000","Austria","Renewable energies","Gross inland consumption",275229
"589","2000","Austria","Electrical energy","Imports",49766
"590","2000","Austria","Electrical energy","Exports",54691
"591","2000","Austria","Electrical energy","Gross inland consumption",-4925
"592","2000","Austria","Waste (non-renewable)","Imports",0
"593","2000","Austria","Waste (non-renewable)","Exports",0
"594","2000","Austria","Waste (non-renewable)","Gross inland consumption",10509
"595","2000","Poland","All products","Imports",1210945
"596","2000","Poland","All products","Exports",843636
"597","2000","Poland","All products","Gross inland consumption",3711496
"598","2000","Poland","Solid fuels","Imports",42673
"599","2000","Poland","Solid fuels","Exports",727335
"600","2000","Poland","Solid fuels","Gross inland consumption",2356784
"601","2000","Poland","Total petroleum products","Imports",878403
"602","2000","Poland","Total petroleum products","Exports",80108
"603","2000","Poland","Total petroleum products","Gross inland consumption",797018
"604","2000","Poland","Gas","Imports",278025
"605","2000","Poland","Gas","Exports",1406
"606","2000","Poland","Gas","Gross inland consumption",417160
"607","2000","Poland","Nuclear heat","Imports",NA
"608","2000","Poland","Nuclear heat","Exports",NA
"609","2000","Poland","Nuclear heat","Gross inland consumption",0
"610","2000","Poland","Derived heat","Imports",0
"611","2000","Poland","Derived heat","Exports",0
"612","2000","Poland","Derived heat","Gross inland consumption",0
"613","2000","Poland","Renewable energies","Imports",0
"614","2000","Poland","Renewable energies","Exports",0
"615","2000","Poland","Renewable energies","Gross inland consumption",159164
"616","2000","Poland","Electrical energy","Imports",11844
"617","2000","Poland","Electrical energy","Exports",34787
"618","2000","Poland","Electrical energy","Gross inland consumption",-22943
"619","2000","Poland","Waste (non-renewable)","Imports",0
"620","2000","Poland","Waste (non-renewable)","Exports",0
"621","2000","Poland","Waste (non-renewable)","Gross inland consumption",4313
"622","2000","Portugal","All products","Imports",1000158
"623","2000","Portugal","All products","Exports",76044
"624","2000","Portugal","All products","Gross inland consumption",1058619
"625","2000","Portugal","Solid fuels","Imports",166131
"626","2000","Portugal","Solid fuels","Exports",2280
"627","2000","Portugal","Solid fuels","Gross inland consumption",159296
"628","2000","Portugal","Total petroleum products","Imports",731737
"629","2000","Portugal","Total petroleum products","Exports",60203
"630","2000","Portugal","Total petroleum products","Gross inland consumption",647911
"631","2000","Portugal","Gas","Imports",85378
"632","2000","Portugal","Gas","Exports",0
"633","2000","Portugal","Gas","Gross inland consumption",87017
"634","2000","Portugal","Nuclear heat","Imports",NA
"635","2000","Portugal","Nuclear heat","Exports",NA
"636","2000","Portugal","Nuclear heat","Gross inland consumption",0
"637","2000","Portugal","Derived heat","Imports",0
"638","2000","Portugal","Derived heat","Exports",0
"639","2000","Portugal","Derived heat","Gross inland consumption",0
"640","2000","Portugal","Renewable energies","Imports",0
"641","2000","Portugal","Renewable energies","Exports",0
"642","2000","Portugal","Renewable energies","Gross inland consumption",157395
"643","2000","Portugal","Electrical energy","Imports",16913
"644","2000","Portugal","Electrical energy","Exports",13561
"645","2000","Portugal","Electrical energy","Gross inland consumption",3352
"646","2000","Portugal","Waste (non-renewable)","Imports",0
"647","2000","Portugal","Waste (non-renewable)","Exports",0
"648","2000","Portugal","Waste (non-renewable)","Gross inland consumption",3647
"649","2000","Romania","All products","Imports",460881
"650","2000","Romania","All products","Exports",126392
"651","2000","Romania","All products","Gross inland consumption",1534437
"652","2000","Romania","Solid fuels","Imports",80968
"653","2000","Romania","Solid fuels","Exports",570
"654","2000","Romania","Solid fuels","Gross inland consumption",313724
"655","2000","Romania","Total petroleum products","Imports",263591
"656","2000","Romania","Total petroleum products","Exports",120530
"657","2000","Romania","Total petroleum products","Gross inland consumption",418354
"658","2000","Romania","Gas","Imports",113536
"659","2000","Romania","Gas","Exports",0
"660","2000","Romania","Gas","Gross inland consumption",572749
"661","2000","Romania","Nuclear heat","Imports",NA
"662","2000","Romania","Nuclear heat","Exports",NA
"663","2000","Romania","Nuclear heat","Gross inland consumption",58925
"664","2000","Romania","Derived heat","Imports",0
"665","2000","Romania","Derived heat","Exports",0
"666","2000","Romania","Derived heat","Gross inland consumption",0
"667","2000","Romania","Renewable energies","Imports",0
"668","2000","Romania","Renewable energies","Exports",0
"669","2000","Romania","Renewable energies","Gross inland consumption",169170
"670","2000","Romania","Electrical energy","Imports",2786
"671","2000","Romania","Electrical energy","Exports",5292
"672","2000","Romania","Electrical energy","Gross inland consumption",-2506
"673","2000","Romania","Waste (non-renewable)","Imports",0
"674","2000","Romania","Waste (non-renewable)","Exports",0
"675","2000","Romania","Waste (non-renewable)","Gross inland consumption",4021
"676","2000","Slovenia","All products","Imports",172548
"677","2000","Slovenia","All products","Exports",29980
"678","2000","Slovenia","All products","Gross inland consumption",270099
"679","2000","Slovenia","Solid fuels","Imports",10216
"680","2000","Slovenia","Solid fuels","Exports",10
"681","2000","Slovenia","Solid fuels","Gross inland consumption",54618
"682","2000","Slovenia","Total petroleum products","Imports",112784
"683","2000","Slovenia","Total petroleum products","Exports",9979
"684","2000","Slovenia","Total petroleum products","Gross inland consumption",101263
"685","2000","Slovenia","Gas","Imports",34312
"686","2000","Slovenia","Gas","Exports",0
"687","2000","Slovenia","Gas","Gross inland consumption",34565
"688","2000","Slovenia","Nuclear heat","Imports",NA
"689","2000","Slovenia","Nuclear heat","Exports",NA
"690","2000","Slovenia","Nuclear heat","Gross inland consumption",51419
"691","2000","Slovenia","Derived heat","Imports",0
"692","2000","Slovenia","Derived heat","Exports",0
"693","2000","Slovenia","Derived heat","Gross inland consumption",0
"694","2000","Slovenia","Renewable energies","Imports",0
"695","2000","Slovenia","Renewable energies","Exports",0
"696","2000","Slovenia","Renewable energies","Gross inland consumption",32975
"697","2000","Slovenia","Electrical energy","Imports",15235
"698","2000","Slovenia","Electrical energy","Exports",19991
"699","2000","Slovenia","Electrical energy","Gross inland consumption",-4756
"700","2000","Slovenia","Waste (non-renewable)","Imports",0
"701","2000","Slovenia","Waste (non-renewable)","Exports",0
"702","2000","Slovenia","Waste (non-renewable)","Gross inland consumption",14
"703","2000","Slovakia","All products","Imports",657539
"704","2000","Slovakia","All products","Exports",155266
"705","2000","Slovakia","All products","Gross inland consumption",766259
"706","2000","Slovakia","Solid fuels","Imports",145455
"707","2000","Slovakia","Solid fuels","Exports",1762
"708","2000","Slovakia","Solid fuels","Gross inland consumption",179100
"709","2000","Slovakia","Total petroleum products","Imports",251725
"710","2000","Slovakia","Total petroleum products","Exports",122375
"711","2000","Slovakia","Total petroleum products","Gross inland consumption",142972
"712","2000","Slovakia","Gas","Imports",238936
"713","2000","Slovakia","Gas","Exports",0
"714","2000","Slovakia","Gas","Gross inland consumption",241847
"715","2000","Slovakia","Nuclear heat","Imports",NA
"716","2000","Slovakia","Nuclear heat","Exports",NA
"717","2000","Slovakia","Nuclear heat","Gross inland consumption",178135
"718","2000","Slovakia","Derived heat","Imports",0
"719","2000","Slovakia","Derived heat","Exports",0
