"","TIME","GEO","PRODUCT","Proizvodnja/zaloga"
"651","2002","Euro area (19 countries)","Electrical energy",-696687
"652","2002","Euro area (19 countries)","Gas",1561271
"653","2002","Euro area (19 countries)","Nuclear heat",NA
"654","2002","Euro area (19 countries)","Renewable energies",2859511
"655","2002","Euro area (19 countries)","Solid fuels",3266398
"656","2002","Euro area (19 countries)","Total petroleum products",-8172349
"657","2002","Euro area (19 countries)","Waste (non-renewable)",220143
"658","2002","European Union (28 countries)","All products",19230284
"659","2002","European Union (28 countries)","Derived heat",-295
"660","2002","European Union (28 countries)","Electrical energy",-984053
"661","2002","European Union (28 countries)","Gas",5877686
"662","2002","European Union (28 countries)","Nuclear heat",NA
"663","2002","European Union (28 countries)","Renewable energies",4144927
"664","2002","European Union (28 countries)","Solid fuels",7652523
"665","2002","European Union (28 countries)","Total petroleum products",-8456840
"666","2002","European Union (28 countries)","Waste (non-renewable)",296719
"667","2002","Finland","All products",455494
"668","2002","Finland","Derived heat",0
"669","2002","Finland","Electrical energy",-5540
"670","2002","Finland","Gas",0
"671","2002","Finland","Nuclear heat",NA
"672","2002","Finland","Renewable energies",325945
"673","2002","Finland","Solid fuels",111555
"674","2002","Finland","Total petroleum products",-221254
"675","2002","Finland","Waste (non-renewable)",4003
"676","2002","France","All products",4268150
"677","2002","France","Derived heat",0
"678","2002","France","Electrical energy",-290660
"679","2002","France","Gas",-441
"680","2002","France","Nuclear heat",NA
"681","2002","France","Renewable energies",628081
"682","2002","France","Solid fuels",26870
"683","2002","France","Total petroleum products",-855476
"684","2002","France","Waste (non-renewable)",42767
"685","2002","Germany","All products",4445800
"686","2002","Germany","Derived heat",-152
"687","2002","Germany","Electrical energy",-138139
"688","2002","Germany","Gas",407379
"689","2002","Germany","Nuclear heat",NA
"690","2002","Germany","Renewable energies",451451
"691","2002","Germany","Solid fuels",2468714
"692","2002","Germany","Total petroleum products",-610447
"693","2002","Germany","Waste (non-renewable)",86701
"694","2002","Greece","All products",74835
"695","2002","Greece","Derived heat",0
"696","2002","Greece","Electrical energy",-6141
"697","2002","Greece","Gas",1948
"698","2002","Greece","Nuclear heat",NA
"699","2002","Greece","Renewable energies",58319
"700","2002","Greece","Solid fuels",348718
"701","2002","Greece","Total petroleum products",-329563
"702","2002","Greece","Waste (non-renewable)",1555
"703","2002","Hungary","All products",328336
"704","2002","Hungary","Derived heat",0
"705","2002","Hungary","Electrical energy",-30056
"706","2002","Hungary","Gas",88159
"707","2002","Hungary","Nuclear heat",NA
"708","2002","Hungary","Renewable energies",36728
"709","2002","Hungary","Solid fuels",112534
"710","2002","Hungary","Total petroleum products",-31322
"711","2002","Hungary","Waste (non-renewable)",997
"712","2002","Iceland","All products",98224
"713","2002","Iceland","Derived heat",0
"714","2002","Iceland","Electrical energy",0
"715","2002","Iceland","Gas",NA
"716","2002","Iceland","Nuclear heat",NA
"717","2002","Iceland","Renewable energies",100014
"718","2002","Iceland","Solid fuels",0
"719","2002","Iceland","Total petroleum products",-1825
"720","2002","Iceland","Waste (non-renewable)",35
"721","2002","Ireland","All products",-1194
"722","2002","Ireland","Derived heat",0
"723","2002","Ireland","Electrical energy",-223
"724","2002","Ireland","Gas",28367
"725","2002","Ireland","Nuclear heat",NA
"726","2002","Ireland","Renewable energies",10924
"727","2002","Ireland","Solid fuels",36198
"728","2002","Ireland","Total petroleum products",-76459
"729","2002","Ireland","Waste (non-renewable)",0
"730","2002","Italy","All products",73683
"731","2002","Italy","Derived heat",0
"732","2002","Italy","Electrical energy",-3319
"733","2002","Italy","Gas",382918
"734","2002","Italy","Nuclear heat",NA
"735","2002","Italy","Renewable energies",426095
"736","2002","Italy","Solid fuels",21998
"737","2002","Italy","Total petroleum products",-766376
"738","2002","Italy","Waste (non-renewable)",12367
"739","2002","Latvia","All products",50997
"740","2002","Latvia","Derived heat",0
"741","2002","Latvia","Electrical energy",-1764
"742","2002","Latvia","Gas",6183
"743","2002","Latvia","Nuclear heat",NA
"744","2002","Latvia","Renewable energies",52901
"745","2002","Latvia","Solid fuels",1005
"746","2002","Latvia","Total petroleum products",-7328
"747","2002","Latvia","Waste (non-renewable)",0
"748","2002","Lithuania","All products",-27370
"749","2002","Lithuania","Derived heat",0
"750","2002","Lithuania","Electrical energy",-39665
"751","2002","Lithuania","Gas",68
"752","2002","Lithuania","Nuclear heat",NA
"753","2002","Lithuania","Renewable energies",32236
"754","2002","Lithuania","Solid fuels",167
"755","2002","Lithuania","Total petroleum products",-175215
"756","2002","Lithuania","Waste (non-renewable)",0
"757","2002","Luxembourg","All products",-9201
"758","2002","Luxembourg","Derived heat",0
"759","2002","Luxembourg","Electrical energy",-10584
"760","2002","Luxembourg","Gas",0
"761","2002","Luxembourg","Nuclear heat",NA
"762","2002","Luxembourg","Renewable energies",1587
"763","2002","Luxembourg","Solid fuels",0
"764","2002","Luxembourg","Total petroleum products",-1662
"765","2002","Luxembourg","Waste (non-renewable)",1458
"766","2002","Malta","All products",-30719
"767","2002","Malta","Derived heat",0
"768","2002","Malta","Electrical energy",0
"769","2002","Malta","Gas",NA
"770","2002","Malta","Nuclear heat",NA
"771","2002","Malta","Renewable energies",10
"772","2002","Malta","Solid fuels",NA
"773","2002","Malta","Total petroleum products",-30729
"774","2002","Malta","Waste (non-renewable)",0
"775","2002","Netherlands","All products",-2488979
"776","2002","Netherlands","Derived heat",0
"777","2002","Netherlands","Electrical energy",-16157
"778","2002","Netherlands","Gas",696220
"779","2002","Netherlands","Nuclear heat",NA
"780","2002","Netherlands","Renewable energies",60010
"781","2002","Netherlands","Solid fuels",-227732
"782","2002","Netherlands","Total petroleum products",-3069667
"783","2002","Netherlands","Waste (non-renewable)",26063
"784","2002","Norway","All products",830794
"785","2002","Norway","Derived heat",0
"786","2002","Norway","Electrical energy",-54166
"787","2002","Norway","Gas",179631
"788","2002","Norway","Nuclear heat",NA
"789","2002","Norway","Renewable energies",515036
"790","2002","Norway","Solid fuels",5122
"791","2002","Norway","Total petroleum products",182012
"792","2002","Norway","Waste (non-renewable)",3159
"793","2002","Poland","All products",2408271
"794","2002","Poland","Derived heat",0
"795","2002","Poland","Electrical energy",-41533
"796","2002","Poland","Gas",142409
"797","2002","Poland","Nuclear heat",NA
"798","2002","Poland","Renewable energies",173425
"799","2002","Poland","Solid fuels",2221426
"800","2002","Poland","Total petroleum products",-92492
"801","2002","Poland","Waste (non-renewable)",5037
"802","2002","Portugal","All products",88757
"803","2002","Portugal","Derived heat",0
"804","2002","Portugal","Electrical energy",-12348
"805","2002","Portugal","Gas",110
"806","2002","Portugal","Nuclear heat",NA
"807","2002","Portugal","Renewable energies",148710
"808","2002","Portugal","Solid fuels",83
"809","2002","Portugal","Total petroleum products",-51614
"810","2002","Portugal","Waste (non-renewable)",3816
"811","2002","Romania","All products",1021985
"812","2002","Romania","Derived heat",0
"813","2002","Romania","Electrical energy",-11844
"814","2002","Romania","Gas",439567
"815","2002","Romania","Nuclear heat",NA
"816","2002","Romania","Renewable energies",156973
"817","2002","Romania","Solid fuels",252965
"818","2002","Romania","Total petroleum products",120099
"819","2002","Romania","Waste (non-renewable)",4685
"820","2002","Slovakia","All products",102165
"821","2002","Slovakia","Derived heat",0
"822","2002","Slovakia","Electrical energy",-39121
"823","2002","Slovakia","Gas",-156
"824","2002","Slovakia","Nuclear heat",NA
"825","2002","Slovakia","Renewable energies",31208
"826","2002","Slovakia","Solid fuels",36359
"827","2002","Slovakia","Total petroleum products",-124004
"828","2002","Slovakia","Waste (non-renewable)",2077
"829","2002","Slovenia","All products",119173
"830","2002","Slovenia","Derived heat",0
"831","2002","Slovenia","Electrical energy",-17740
"832","2002","Slovenia","Gas",216
"833","2002","Slovenia","Nuclear heat",NA
"834","2002","Slovenia","Renewable energies",29948
"835","2002","Slovenia","Solid fuels",52772
"836","2002","Slovenia","Total petroleum products",-5728
"837","2002","Slovenia","Waste (non-renewable)",3
"838","2002","Spain","All products",650613
"839","2002","Spain","Derived heat",0
"840","2002","Spain","Electrical energy",-25830
"841","2002","Spain","Gas",-6094
"842","2002","Spain","Nuclear heat",NA
"843","2002","Spain","Renewable energies",288641
"844","2002","Spain","Solid fuels",286737
"845","2002","Spain","Total petroleum products",-577494
"846","2002","Spain","Waste (non-renewable)",4080
"847","2002","Sweden","All products",883660
"848","2002","Sweden","Derived heat",0
"849","2002","Sweden","Electrical energy",-53114
"850","2002","Sweden","Gas",1723
"851","2002","Sweden","Nuclear heat",NA
"852","2002","Sweden","Renewable energies",549447
"853","2002","Sweden","Solid fuels",18584
"854","2002","Sweden","Total petroleum products",-382775
"855","2002","Sweden","Waste (non-renewable)",14198
"856","2002","United Kingdom","All products",5492291
"857","2002","United Kingdom","Derived heat",0
"858","2002","United Kingdom","Electrical energy",-2765
"859","2002","United Kingdom","Gas",3398597
"860","2002","United Kingdom","Nuclear heat",NA
"861","2002","United Kingdom","Renewable energies",105575
"862","2002","United Kingdom","Solid fuels",780081
"863","2002","United Kingdom","Total petroleum products",230493
"864","2002","United Kingdom","Waste (non-renewable)",31551
"865","2003","Austria","All products",233460
"866","2003","Austria","Derived heat",0
"867","2003","Austria","Electrical energy",-48201
"868","2003","Austria","Gas",21262
"869","2003","Austria","Nuclear heat",NA
"870","2003","Austria","Renewable energies",245326
"871","2003","Austria","Solid fuels",20990
"872","2003","Austria","Total petroleum products",-22512
"873","2003","Austria","Waste (non-renewable)",16594
"874","2003","Belgium","All products",-784733
"875","2003","Belgium","Derived heat",0
"876","2003","Belgium","Electrical energy",-29714
"877","2003","Belgium","Gas",6651
"878","2003","Belgium","Nuclear heat",NA
"879","2003","Belgium","Renewable energies",29640
"880","2003","Belgium","Solid fuels",-21513
"881","2003","Belgium","Total petroleum products",-1305543
"882","2003","Belgium","Waste (non-renewable)",24053
"883","2003","Bulgaria","All products",336839
"884","2003","Bulgaria","Derived heat",0
"885","2003","Bulgaria","Electrical energy",-24379
"886","2003","Bulgaria","Gas",6020
"887","2003","Bulgaria","Nuclear heat",NA
"888","2003","Bulgaria","Renewable energies",39443
"889","2003","Bulgaria","Solid fuels",196823
"890","2003","Bulgaria","Total petroleum products",-69526
"891","2003","Bulgaria","Waste (non-renewable)",1155
"892","2003","Croatia","All products",107831
"893","2003","Croatia","Derived heat",0
"894","2003","Croatia","Electrical energy",-4204
"895","2003","Croatia","Gas",59699
"896","2003","Croatia","Nuclear heat",NA
"897","2003","Croatia","Renewable energies",70418
"898","2003","Croatia","Solid fuels",49
"899","2003","Croatia","Total petroleum products",-18261
"900","2003","Croatia","Waste (non-renewable)",130
"901","2003","Cyprus","All products",-569
"902","2003","Cyprus","Derived heat",0
"903","2003","Cyprus","Electrical energy",0
"904","2003","Cyprus","Gas",NA
"905","2003","Cyprus","Nuclear heat",NA
"906","2003","Cyprus","Renewable energies",1999
"907","2003","Cyprus","Solid fuels",4
"908","2003","Cyprus","Total petroleum products",-2587
"909","2003","Cyprus","Waste (non-renewable)",NA
"910","2003","Czech Republic","All products",1047808
"911","2003","Czech Republic","Derived heat",-139
"912","2003","Czech Republic","Electrical energy",-94677
"913","2003","Czech Republic","Gas",4297
"914","2003","Czech Republic","Nuclear heat",NA
"915","2003","Czech Republic","Renewable energies",75640
"916","2003","Czech Republic","Solid fuels",814968
"917","2003","Czech Republic","Total petroleum products",-36606
"918","2003","Czech Republic","Waste (non-renewable)",4907
"919","2003","Denmark","All products",246889
"920","2003","Denmark","Derived heat",0
"921","2003","Denmark","Electrical energy",-56045
"922","2003","Denmark","Gas",195750
"923","2003","Denmark","Nuclear heat",NA
"924","2003","Denmark","Renewable energies",92602
"925","2003","Denmark","Solid fuels",368
"926","2003","Denmark","Total petroleum products",-2257
"927","2003","Denmark","Waste (non-renewable)",16470
"928","2003","Estonia","All products",147667
"929","2003","Estonia","Derived heat",0
"930","2003","Estonia","Electrical energy",-7161
"931","2003","Estonia","Gas",0
"932","2003","Estonia","Nuclear heat",NA
"933","2003","Estonia","Renewable energies",24175
"934","2003","Estonia","Solid fuels",128366
"935","2003","Estonia","Total petroleum products",2285
"936","2003","Estonia","Waste (non-renewable)",0
"937","2003","Euro area (19 countries)","All products",7166801
"938","2003","Euro area (19 countries)","Derived heat",-152
"939","2003","Euro area (19 countries)","Electrical energy",-739397
"940","2003","Euro area (19 countries)","Gas",1584864
"941","2003","Euro area (19 countries)","Nuclear heat",NA
"942","2003","Euro area (19 countries)","Renewable energies",3156655
"943","2003","Euro area (19 countries)","Solid fuels",3316971
"944","2003","Euro area (19 countries)","Total petroleum products",-8790813
"945","2003","Euro area (19 countries)","Waste (non-renewable)",203057
"946","2003","European Union (28 countries)","All products",19014185
"947","2003","European Union (28 countries)","Derived heat",-291
