"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2002","Former Yugoslav Republic of Macedonia, the","Terajoule","Industrial wastes","Imports","0"
"2002","Former Yugoslav Republic of Macedonia, the","Terajoule","Industrial wastes","Exports","0"
"2002","Former Yugoslav Republic of Macedonia, the","Terajoule","Industrial wastes","Gross inland consumption","0"
"2002","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Imports","0"
"2002","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Exports","0"
"2002","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2002","Albania","Terajoule","All products","Imports","53 368"
"2002","Albania","Terajoule","All products","Exports","6 831"
"2002","Albania","Terajoule","All products","Gross inland consumption","85 230"
"2002","Albania","Terajoule","Solid fuels","Imports","463"
"2002","Albania","Terajoule","Solid fuels","Exports","0"
"2002","Albania","Terajoule","Solid fuels","Gross inland consumption","610"
"2002","Albania","Terajoule","Total petroleum products","Imports","45 118"
"2002","Albania","Terajoule","Total petroleum products","Exports","6 622"
"2002","Albania","Terajoule","Total petroleum products","Gross inland consumption","53 132"
"2002","Albania","Terajoule","Gas","Imports","0"
"2002","Albania","Terajoule","Gas","Exports","0"
"2002","Albania","Terajoule","Gas","Gross inland consumption","490"
"2002","Albania","Terajoule","Nuclear heat","Imports",":"
"2002","Albania","Terajoule","Nuclear heat","Exports",":"
"2002","Albania","Terajoule","Nuclear heat","Gross inland consumption","0"
"2002","Albania","Terajoule","Derived heat","Imports","0"
"2002","Albania","Terajoule","Derived heat","Exports","0"
"2002","Albania","Terajoule","Derived heat","Gross inland consumption","0"
"2002","Albania","Terajoule","Renewable energies","Imports","0"
"2002","Albania","Terajoule","Renewable energies","Exports","0"
"2002","Albania","Terajoule","Renewable energies","Gross inland consumption","23 420"
"2002","Albania","Terajoule","Electrical energy","Imports","7 787"
"2002","Albania","Terajoule","Electrical energy","Exports","209"
"2002","Albania","Terajoule","Electrical energy","Gross inland consumption","7 578"
"2002","Albania","Terajoule","Industrial wastes","Imports","0"
"2002","Albania","Terajoule","Industrial wastes","Exports","0"
"2002","Albania","Terajoule","Industrial wastes","Gross inland consumption","0"
"2002","Albania","Terajoule","Waste (non-renewable)","Imports","0"
"2002","Albania","Terajoule","Waste (non-renewable)","Exports","0"
"2002","Albania","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2002","Serbia","Terajoule","All products","Imports","198 509"
"2002","Serbia","Terajoule","All products","Exports","30 192"
"2002","Serbia","Terajoule","All products","Gross inland consumption","659 819"
"2002","Serbia","Terajoule","Solid fuels","Imports","8 232"
"2002","Serbia","Terajoule","Solid fuels","Exports","1 048"
"2002","Serbia","Terajoule","Solid fuels","Gross inland consumption","370 572"
"2002","Serbia","Terajoule","Total petroleum products","Imports","108 242"
"2002","Serbia","Terajoule","Total petroleum products","Exports","16 664"
"2002","Serbia","Terajoule","Total petroleum products","Gross inland consumption","124 340"
"2002","Serbia","Terajoule","Gas","Imports","57 627"
"2002","Serbia","Terajoule","Gas","Exports","0"
"2002","Serbia","Terajoule","Gas","Gross inland consumption","72 878"
"2002","Serbia","Terajoule","Nuclear heat","Imports",":"
"2002","Serbia","Terajoule","Nuclear heat","Exports",":"
"2002","Serbia","Terajoule","Nuclear heat","Gross inland consumption","0"
"2002","Serbia","Terajoule","Derived heat","Imports","0"
"2002","Serbia","Terajoule","Derived heat","Exports","0"
"2002","Serbia","Terajoule","Derived heat","Gross inland consumption","0"
"2002","Serbia","Terajoule","Renewable energies","Imports","0"
"2002","Serbia","Terajoule","Renewable energies","Exports","4 200"
"2002","Serbia","Terajoule","Renewable energies","Gross inland consumption","75 900"
"2002","Serbia","Terajoule","Electrical energy","Imports","24 408"
"2002","Serbia","Terajoule","Electrical energy","Exports","8 280"
"2002","Serbia","Terajoule","Electrical energy","Gross inland consumption","16 128"
"2002","Serbia","Terajoule","Industrial wastes","Imports","0"
"2002","Serbia","Terajoule","Industrial wastes","Exports","0"
"2002","Serbia","Terajoule","Industrial wastes","Gross inland consumption","0"
"2002","Serbia","Terajoule","Waste (non-renewable)","Imports","0"
"2002","Serbia","Terajoule","Waste (non-renewable)","Exports","0"
"2002","Serbia","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2002","Turkey","Terajoule","All products","Imports","2 287 314"
"2002","Turkey","Terajoule","All products","Exports","132 259"
"2002","Turkey","Terajoule","All products","Gross inland consumption","3 156 975"
"2002","Turkey","Terajoule","Solid fuels","Imports","348 662"
"2002","Turkey","Terajoule","Solid fuels","Exports","566"
"2002","Turkey","Terajoule","Solid fuels","Gross inland consumption","821 094"
"2002","Turkey","Terajoule","Total petroleum products","Imports","1 325 334"
"2002","Turkey","Terajoule","Total petroleum products","Exports","130 128"
"2002","Turkey","Terajoule","Total petroleum products","Gross inland consumption","1 286 598"
"2002","Turkey","Terajoule","Gas","Imports","600 401"
"2002","Turkey","Terajoule","Gas","Exports","0"
"2002","Turkey","Terajoule","Gas","Gross inland consumption","616 943"
"2002","Turkey","Terajoule","Nuclear heat","Imports",":"
"2002","Turkey","Terajoule","Nuclear heat","Exports",":"
"2002","Turkey","Terajoule","Nuclear heat","Gross inland consumption","0"
"2002","Turkey","Terajoule","Derived heat","Imports","0"
"2002","Turkey","Terajoule","Derived heat","Exports","0"
"2002","Turkey","Terajoule","Derived heat","Gross inland consumption","0"
"2002","Turkey","Terajoule","Renewable energies","Imports","0"
"2002","Turkey","Terajoule","Renewable energies","Exports","0"
"2002","Turkey","Terajoule","Renewable energies","Gross inland consumption","420 462"
"2002","Turkey","Terajoule","Electrical energy","Imports","12 917"
"2002","Turkey","Terajoule","Electrical energy","Exports","1 566"
"2002","Turkey","Terajoule","Electrical energy","Gross inland consumption","11 351"
"2002","Turkey","Terajoule","Industrial wastes","Imports","0"
"2002","Turkey","Terajoule","Industrial wastes","Exports","0"
"2002","Turkey","Terajoule","Industrial wastes","Gross inland consumption","528"
"2002","Turkey","Terajoule","Waste (non-renewable)","Imports","0"
"2002","Turkey","Terajoule","Waste (non-renewable)","Exports","0"
"2002","Turkey","Terajoule","Waste (non-renewable)","Gross inland consumption","528"
"2002","Bosnia and Herzegovina","Terajoule","All products","Imports","8 839"
"2002","Bosnia and Herzegovina","Terajoule","All products","Exports","9 351"
"2002","Bosnia and Herzegovina","Terajoule","All products","Gross inland consumption","138 752"
"2002","Bosnia and Herzegovina","Terajoule","Solid fuels","Imports","0"
"2002","Bosnia and Herzegovina","Terajoule","Solid fuels","Exports","1 673"
"2002","Bosnia and Herzegovina","Terajoule","Solid fuels","Gross inland consumption","110 982"
"2002","Bosnia and Herzegovina","Terajoule","Total petroleum products","Imports",":"
"2002","Bosnia and Herzegovina","Terajoule","Total petroleum products","Exports",":"
"2002","Bosnia and Herzegovina","Terajoule","Total petroleum products","Gross inland consumption",":"
"2002","Bosnia and Herzegovina","Terajoule","Gas","Imports","5 170"
"2002","Bosnia and Herzegovina","Terajoule","Gas","Exports","0"
"2002","Bosnia and Herzegovina","Terajoule","Gas","Gross inland consumption","5 170"
"2002","Bosnia and Herzegovina","Terajoule","Nuclear heat","Imports",":"
"2002","Bosnia and Herzegovina","Terajoule","Nuclear heat","Exports",":"
"2002","Bosnia and Herzegovina","Terajoule","Nuclear heat","Gross inland consumption","0"
"2002","Bosnia and Herzegovina","Terajoule","Derived heat","Imports","0"
"2002","Bosnia and Herzegovina","Terajoule","Derived heat","Exports","0"
"2002","Bosnia and Herzegovina","Terajoule","Derived heat","Gross inland consumption","0"
"2002","Bosnia and Herzegovina","Terajoule","Renewable energies","Imports","0"
"2002","Bosnia and Herzegovina","Terajoule","Renewable energies","Exports","0"
"2002","Bosnia and Herzegovina","Terajoule","Renewable energies","Gross inland consumption","26 610"
"2002","Bosnia and Herzegovina","Terajoule","Electrical energy","Imports","3 668"
"2002","Bosnia and Herzegovina","Terajoule","Electrical energy","Exports","7 679"
"2002","Bosnia and Herzegovina","Terajoule","Electrical energy","Gross inland consumption","-4 010"
"2002","Bosnia and Herzegovina","Terajoule","Industrial wastes","Imports","0"
"2002","Bosnia and Herzegovina","Terajoule","Industrial wastes","Exports","0"
"2002","Bosnia and Herzegovina","Terajoule","Industrial wastes","Gross inland consumption","0"
"2002","Bosnia and Herzegovina","Terajoule","Waste (non-renewable)","Imports","0"
"2002","Bosnia and Herzegovina","Terajoule","Waste (non-renewable)","Exports","0"
"2002","Bosnia and Herzegovina","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2003","European Union (28 countries)","Terajoule","All products","Imports","56 558 336"
"2003","European Union (28 countries)","Terajoule","All products","Exports","18 735 750"
"2003","European Union (28 countries)","Terajoule","All products","Gross inland consumption","75 572 521"
"2003","European Union (28 countries)","Terajoule","Solid fuels","Imports","6 102 500"
"2003","European Union (28 countries)","Terajoule","Solid fuels","Exports","1 229 560"
"2003","European Union (28 countries)","Terajoule","Solid fuels","Gross inland consumption","13 905 263"
"2003","European Union (28 countries)","Terajoule","Total petroleum products","Imports","37 391 386"
"2003","European Union (28 countries)","Terajoule","Total petroleum products","Exports","13 708 190"
"2003","European Union (28 countries)","Terajoule","Total petroleum products","Gross inland consumption","28 330 506"
"2003","European Union (28 countries)","Terajoule","Gas","Imports","11 932 440"
"2003","European Union (28 countries)","Terajoule","Gas","Exports","2 678 981"
"2003","European Union (28 countries)","Terajoule","Gas","Gross inland consumption","17 778 168"
"2003","European Union (28 countries)","Terajoule","Nuclear heat","Imports",":"
"2003","European Union (28 countries)","Terajoule","Nuclear heat","Exports",":"
"2003","European Union (28 countries)","Terajoule","Nuclear heat","Gross inland consumption","10 760 806"
"2003","European Union (28 countries)","Terajoule","Derived heat","Imports","152"
"2003","European Union (28 countries)","Terajoule","Derived heat","Exports","291"
"2003","European Union (28 countries)","Terajoule","Derived heat","Gross inland consumption","-139"
"2003","European Union (28 countries)","Terajoule","Renewable energies","Imports","69 701"
"2003","European Union (28 countries)","Terajoule","Renewable energies","Exports","56 838"
"2003","European Union (28 countries)","Terajoule","Renewable energies","Gross inland consumption","4 512 083"
"2003","European Union (28 countries)","Terajoule","Electrical energy","Imports","1 062 133"
"2003","European Union (28 countries)","Terajoule","Electrical energy","Exports","1 061 788"
"2003","European Union (28 countries)","Terajoule","Electrical energy","Gross inland consumption","346"
"2003","European Union (28 countries)","Terajoule","Industrial wastes","Imports","24"
"2003","European Union (28 countries)","Terajoule","Industrial wastes","Exports","103"
"2003","European Union (28 countries)","Terajoule","Industrial wastes","Gross inland consumption","72 949"
"2003","European Union (28 countries)","Terajoule","Waste (non-renewable)","Imports","24"
"2003","European Union (28 countries)","Terajoule","Waste (non-renewable)","Exports","103"
"2003","European Union (28 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","285 488"
"2003","Euro area (19 countries)","Terajoule","All products","Imports","45 964 434"
"2003","Euro area (19 countries)","Terajoule","All products","Exports","10 857 893"
"2003","Euro area (19 countries)","Terajoule","All products","Gross inland consumption","53 131 235"
"2003","Euro area (19 countries)","Terajoule","Solid fuels","Imports","4 441 929"
"2003","Euro area (19 countries)","Terajoule","Solid fuels","Exports","307 123"
"2003","Euro area (19 countries)","Terajoule","Solid fuels","Gross inland consumption","7 758 900"
"2003","Euro area (19 countries)","Terajoule","Total petroleum products","Imports","30 419 969"
"2003","Euro area (19 countries)","Terajoule","Total petroleum products","Exports","7 781 009"
"2003","Euro area (19 countries)","Terajoule","Total petroleum products","Gross inland consumption","21 629 156"
"2003","Euro area (19 countries)","Terajoule","Gas","Imports","10 244 930"
"2003","Euro area (19 countries)","Terajoule","Gas","Exports","1 981 732"
"2003","Euro area (19 countries)","Terajoule","Gas","Gross inland consumption","11 829 794"
"2003","Euro area (19 countries)","Terajoule","Nuclear heat","Imports",":"
"2003","Euro area (19 countries)","Terajoule","Nuclear heat","Exports",":"
"2003","Euro area (19 countries)","Terajoule","Nuclear heat","Gross inland consumption","8 435 616"
"2003","Euro area (19 countries)","Terajoule","Derived heat","Imports","0"
"2003","Euro area (19 countries)","Terajoule","Derived heat","Exports","152"
"2003","Euro area (19 countries)","Terajoule","Derived heat","Gross inland consumption","-152"
"2003","Euro area (19 countries)","Terajoule","Renewable energies","Imports","55 733"
"2003","Euro area (19 countries)","Terajoule","Renewable energies","Exports","48 376"
"2003","Euro area (19 countries)","Terajoule","Renewable energies","Gross inland consumption","3 212 388"
"2003","Euro area (19 countries)","Terajoule","Electrical energy","Imports","801 850"
"2003","Euro area (19 countries)","Terajoule","Electrical energy","Exports","739 397"
